year_month,zipcode,total_ed_visits,ili_pne_visits,ili_pne_admissions
2022-09,11697,3471,92,0
2022-10,10000,48,0,0
2022-10,10001,65039,4273,839
2022-10,10002,122976,9860,1943
2022-10,10003,63506,3291,648
2022-10,10004,3251,124,0
2022-10,10005,6585,305,0
2022-10,10006,2639,147,0
2022-10,10007,4809,446,101
2022-10,10009,97402,8080,1470
2022-10,10010,29799,2655,520
2022-10,10011,54156,4365,943
2022-10,10012,14996,945,0
2022-10,10013,20182,1253,351
2022-10,10014,27680,2231,350
2022-10,10016,128288,5006,814
2022-10,10017,19376,1155,360
2022-10,10018,12752,522,56
2022-10,10019,79680,4199,583
2022-10,10021,38937,2485,866
2022-10,10022,29617,1622,264
2022-10,10023,59188,5226,803
2022-10,10024,47836,3482,937
2022-10,10025,146363,10371,2030
2022-10,10026,87492,5921,974
2022-10,10027,143219,11120,2056
2022-10,10028,33791,2112,406
2022-10,10029,267501,20041,3269
2022-10,10030,94762,8287,607
2022-10,10031,121843,9498,1150
2022-10,10032,148862,14635,1404
2022-10,10033,97807,9577,1267
2022-10,10034,73884,6355,674
2022-10,10035,138218,8789,1602
2022-10,10036,49487,3516,361
2022-10,10037,71312,5850,616
2022-10,10038,42786,1718,368
2022-10,10039,85434,8439,448
2022-10,10040,81529,7647,779
2022-10,10044,13183,1208,450
2022-10,10065,28389,1278,201
2022-10,10069,5098,374,0
2022-10,10075,50216,3008,409
2022-10,10128,55583,3681,663
2022-10,10280,5292,509,120
2022-10,10282,4293,483,124
2022-10,10301,106076,8118,1103
2022-10,10302,44505,3765,458
2022-10,10303,67015,5027,719
2022-10,10304,96297,7638,1492
2022-10,10305,82256,4571,920
2022-10,10306,85573,5753,2357
2022-10,10307,19305,1053,292
2022-10,10308,34356,2079,326
2022-10,10309,46780,3312,947
2022-10,10310,61695,4714,190
2022-10,10312,79036,5484,2099
2022-10,10314,118178,9575,2928
2022-10,10451,211829,14910,1755
2022-10,10452,225294,19127,2263
2022-10,10453,238756,20622,1375
2022-10,10454,140826,11457,1830
2022-10,10455,148428,11737,1261
2022-10,10456,321565,21874,2700
2022-10,10457,306551,18966,2502
2022-10,10458,239909,19194,2168
2022-10,10459,158504,12243,1847
2022-10,10460,191907,15397,2509
2022-10,10461,114830,12217,1448
2022-10,10462,194803,20457,2638
2022-10,10463,115927,9209,1081
2022-10,10464,8084,733,145
2022-10,10465,65981,5733,453
2022-10,10466,190054,14070,824
2022-10,10467,332801,29498,2368
2022-10,10468,198046,16867,1521
2022-10,10469,162743,13954,1568
2022-10,10470,32447,3177,103
2022-10,10471,24140,2076,480
2022-10,10472,192663,17514,1896
2022-10,10473,148806,13086,1525
2022-10,10474,37880,2214,185
2022-10,10475,70488,4748,809
2022-10,11004,33371,2580,386
2022-10,11101,80374,7485,812
2022-10,11102,62914,4739,587
2022-10,11103,41964,3698,532
2022-10,11104,32797,3507,679
2022-10,11105,40031,3163,297
2022-10,11106,59269,5204,755
2022-10,11109,3775,311,35
2022-10,11201,103133,6233,525
2022-10,11203,200525,16937,2536
2022-10,11204,88441,8077,1443
2022-10,11205,80608,5740,689
2022-10,11206,208025,15428,1925
2022-10,11207,261419,21000,3089
2022-10,11208,236740,21626,3008
2022-10,11209,88689,8099,1571
2022-10,11210,105251,8368,1156
2022-10,11211,101506,8644,1380
2022-10,11212,299719,21703,3067
2022-10,11213,153694,13109,1896
2022-10,11214,112166,9234,2270
2022-10,11215,68695,5253,353
2022-10,11216,103157,8036,758
2022-10,11217,61584,5359,409
2022-10,11218,93818,6335,870
2022-10,11219,101561,7527,1619
2022-10,11220,167866,17525,1931
2022-10,11221,188115,13769,1760
2022-10,11222,38107,3408,561
2022-10,11223,109690,9913,1708
2022-10,11224,112422,8194,1736
2022-10,11225,102527,6834,934
2022-10,11226,225218,18659,2778
2022-10,11228,43283,3168,627
2022-10,11229,106213,8581,1881
2022-10,11230,112133,8058,1839
2022-10,11231,54685,4629,209
2022-10,11232,46684,4879,398
2022-10,11233,196989,14911,2360
2022-10,11234,135033,9610,1711
2022-10,11235,155211,13992,3417
2022-10,11236,192463,12595,1913
2022-10,11237,118821,9482,945
2022-10,11238,83643,6321,472
2022-10,11239,45117,3548,733
2022-10,11354,66219,7063,3128
2022-10,11355,98294,13703,2877
2022-10,11356,37624,4548,744
2022-10,11357,28275,2857,678
2022-10,11358,30952,3701,563
2022-10,11360,8273,944,159
2022-10,11361,14804,1579,452
2022-10,11362,6681,1037,148
2022-10,11363,2124,92,0
2022-10,11364,17955,2064,544
2022-10,11365,50402,5173,1007
2022-10,11366,13286,1452,286
2022-10,11367,50291,6142,934
2022-10,11368,286602,35525,2739
2022-10,11369,78902,9001,987
2022-10,11370,58352,4975,661
2022-10,11372,113290,11833,1475
2022-10,11373,201486,25652,2451
2022-10,11374,54179,4969,692
2022-10,11375,66336,5529,606
2022-10,11377,143689,16023,1793
2022-10,11378,46254,4957,406
2022-10,11379,37906,4127,543
2022-10,11385,166114,14078,1774
2022-10,11411,45896,4271,323
2022-10,11412,57628,4043,255
2022-10,11413,53016,4829,750
2022-10,11414,23231,1831,456
2022-10,11415,23616,2182,341
2022-10,11416,50513,5934,272
2022-10,11417,48551,5595,842
2022-10,11418,75877,8202,630
2022-10,11419,93293,9999,1088
2022-10,11420,74285,7253,1011
2022-10,11421,69581,8065,741
2022-10,11422,31393,1605,182
2022-10,11423,52020,4899,823
2022-10,11426,18398,1161,323
2022-10,11427,32626,2811,348
2022-10,11428,30018,2537,549
2022-10,11429,53826,4454,719
2022-10,11432,151376,16532,2410
2022-10,11433,90531,8523,950
2022-10,11434,120832,10289,918
2022-10,11435,126251,14887,2129
2022-10,11436,38965,3296,547
2022-10,11691,158421,11834,1323
2022-10,11692,46631,3857,621
2022-10,11693,21016,1320,104
2022-10,11694,26034,1273,554
2022-10,11697,3531,214,102
2022-11,10000,19,0,0
2022-11,10001,24374,1670,214
2022-11,10002,47690,4194,666
2022-11,10003,22600,1530,340
2022-11,10004,1161,103,0
2022-11,10005,2510,140,19
2022-11,10006,1214,101,0
2022-11,10007,2169,250,6
2022-11,10009,39768,4000,579
2022-11,10010,12073,1126,294
2022-11,10011,20174,1645,265
2022-11,10012,5303,329,51
2022-11,10013,7441,683,121
2022-11,10014,10074,741,161
2022-11,10016,43901,2488,340
2022-11,10017,6445,525,120
2022-11,10018,4416,175,81
2022-11,10019,30172,2301,457
2022-11,10021,14353,1109,298
2022-11,10022,11112,720,104
2022-11,10023,23271,2074,306
2022-11,10024,19896,1892,398
2022-11,10025,54433,5104,876
2022-11,10026,34207,3827,396
2022-11,10027,60213,7758,717
2022-11,10028,13898,847,301
2022-11,10029,106752,11325,1142
2022-11,10030,38660,5537,520
2022-11,10031,51859,6822,581
2022-11,10032,55726,7716,543
2022-11,10033,41304,6432,486
2022-11,10034,30526,4094,304
2022-11,10035,51405,4833,842
2022-11,10036,21043,1959,328
2022-11,10037,28428,3832,468
2022-11,10038,17234,1304,141
2022-11,10039,35688,5882,330
2022-11,10040,31354,4985,521
2022-11,10044,5340,543,61
2022-11,10065,11638,855,192
2022-11,10069,1852,301,13
2022-11,10075,18846,1347,412
2022-11,10128,22117,1951,521
2022-11,10280,2431,163,7
2022-11,10282,1421,166,32
2022-11,10301,38452,3945,489
2022-11,10302,18421,2405,209
2022-11,10303,27459,2990,305
2022-11,10304,40943,4054,672
2022-11,10305,31840,3583,743
2022-11,10306,33654,2624,552
2022-11,10307,6939,535,127
2022-11,10308,12603,1143,408
2022-11,10309,18687,1675,403
2022-11,10310,25162,2777,170
2022-11,10312,32173,3464,775
2022-11,10314,47362,3974,834
2022-11,10451,80938,9629,883
2022-11,10452,91678,12390,963
2022-11,10453,98432,12090,691
2022-11,10454,55831,6491,661
2022-11,10455,59559,7856,664
2022-11,10456,128626,15131,1233
2022-11,10457,129274,13637,1601
2022-11,10458,94587,10341,1036
2022-11,10459,62256,7876,814
2022-11,10460,76152,8684,813
2022-11,10461,48817,7038,689
2022-11,10462,80192,11215,784
2022-11,10463,46200,5505,634
2022-11,10464,3352,425,70
2022-11,10465,25097,2883,272
2022-11,10466,74772,9565,719
2022-11,10467,132493,18474,1144
2022-11,10468,80580,10364,780
2022-11,10469,63801,7329,797
2022-11,10470,13320,1596,48
2022-11,10471,9721,1052,168
2022-11,10472,78923,11384,1152
2022-11,10473,58321,6989,590
2022-11,10474,15125,1900,106
2022-11,10475,26305,3484,450
2022-11,11004,14198,1737,170
2022-11,11101,31569,3145,280
2022-11,11102,24368,2870,257
2022-11,11103,15540,1857,155
2022-11,11104,11760,1677,260
2022-11,11105,15737,2219,263
2022-11,11106,24274,3182,363
2022-11,11109,1296,112,27
2022-11,11201,39317,3290,251
2022-11,11203,72879,9701,1387
2022-11,11204,34441,4286,876
2022-11,11205,29947,3756,286
2022-11,11206,80953,9829,1376
2022-11,11207,98962,11445,1311
2022-11,11208,95317,13805,1313
2022-11,11209,35274,3864,517
2022-11,11210,38009,4618,683
2022-11,11211,38871,4050,577
2022-11,11212,112404,13904,1573
2022-11,11213,55733,6976,1046
2022-11,11214,47743,5483,901
2022-11,11215,26531,2951,140
2022-11,11216,38855,4188,398
2022-11,11217,24022,2491,216
2022-11,11218,37995,4605,692
2022-11,11219,38987,3936,1010
2022-11,11220,64477,7961,787
2022-11,11221,72183,7671,860
2022-11,11222,16756,1825,270
2022-11,11223,44499,5996,912
2022-11,11224,43556,4787,763
2022-11,11225,41384,5554,353
2022-11,11226,86348,12176,1331
2022-11,11228,18222,1900,316
2022-11,11229,42210,5128,1246
2022-11,11230,46358,5925,1183
2022-11,11231,21435,2265,100
2022-11,11232,18291,2267,198
2022-11,11233,76697,8620,871
2022-11,11234,52872,5850,858
2022-11,11235,59275,7669,1525
2022-11,11236,74595,9048,1198
2022-11,11237,47132,5560,468
2022-11,11238,33392,3497,200
2022-11,11239,18771,2540,536
2022-11,11354,26612,4476,1160
2022-11,11355,37848,6362,1045
2022-11,11356,17028,3379,224
2022-11,11357,11366,1676,392
2022-11,11358,12614,2207,330
2022-11,11360,3793,515,79
2022-11,11361,6214,902,198
2022-11,11362,2897,266,49
2022-11,11363,563,154,0
2022-11,11364,7332,1052,131
2022-11,11365,18540,2625,514
2022-11,11366,4878,542,37
2022-11,11367,19458,2566,379
2022-11,11368,123762,22371,994
2022-11,11369,31773,5610,363
2022-11,11370,24393,2738,319
2022-11,11372,45701,7938,872
2022-11,11373,80544,14589,1084
2022-11,11374,21028,2293,183
2022-11,11375,27219,2919,372
2022-11,11377,58241,9976,994
2022-11,11378,18915,2683,205
2022-11,11379,16569,2672,195
2022-11,11385,65496,8980,1041
2022-11,11411,18539,2162,118
2022-11,11412,24014,2880,164
2022-11,11413,20238,2298,161
2022-11,11414,8656,1091,222
2022-11,11415,9230,1150,131
2022-11,11416,21397,3554,339
2022-11,11417,19217,3157,325
2022-11,11418,29988,5147,496
2022-11,11419,35457,5161,510
2022-11,11420,31363,4841,599
2022-11,11421,27874,4406,375
2022-11,11422,13850,1465,47
2022-11,11423,20553,2595,198
2022-11,11426,6025,844,84
2022-11,11427,12302,948,149
2022-11,11428,12463,1403,55
2022-11,11429,21110,2338,278
2022-11,11432,53649,7287,638
2022-11,11433,34114,5272,370
2022-11,11434,46177,5223,402
2022-11,11435,48586,8103,733
2022-11,11436,15142,2191,156
2022-11,11691,62468,7205,796
2022-11,11692,18318,2591,229
2022-11,11693,7397,654,140
2022-11,11694,10162,892,275
2022-11,11697,1180,63,52
2022-12,10001,268,16,2
2022-12,10002,477,44,10
2022-12,10003,258,27,6
2022-12,10004,21,0,0
2022-12,10005,27,7,0
2022-12,10006,10,2,0
2022-12,10007,34,3,2
2022-12,10009,443,42,5
2022-12,10010,158,9,0
2022-12,10011,247,32,3
2022-12,10012,77,4,0
2022-12,10013,83,5,0
2022-12,10014,106,2,0
2022-12,10016,470,42,10
2022-12,10017,76,13,5
2022-12,10018,51,3,0
2022-12,10019,331,32,3
2022-12,10021,176,14,1
2022-12,10022,129,11,3
2022-12,10023,236,35,4
2022-12,10024,206,22,11
2022-12,10025,572,79,16
2022-12,10026,365,50,4
2022-12,10027,666,110,11
2022-12,10028,179,25,7
2022-12,10029,1069,139,17
2022-12,10030,373,60,5
